budget,id,revenue,title,return,release_year,director
0.0,69579,0.0,My Dear Killer,0.0,1972,Tonino Valerii
0.0,161299,0.0,The Hired Gun,0.0,1975,Tonino Valerii
0.0,326013,0.0,I Remember You,0.0,1986,Ali Khamrayev
0.0,260817,0.0,The Seventh Bullet,0.0,1973,Ali Khamrayev
0.0,262514,0.0,The Bodyguard,0.0,1979,Ali Khamrayev
0.0,292640,0.0,"White, White Storks",0.0,1966,Ali Khamrayev
0.0,336211,0.0,Tanu Weds Manu Returns,0.0,2015,Anand L Rai
130000.0,31150,0.0,Intruder,0.0,1989,Scott Spiegel
0.0,104965,0.0,Bo Ba Bu,0.0,1998,Ali Khamrayev
0.0,246916,0.0,The Universal Clock: The Resistance of Peter Watkins,0.0,2001,Geoff Bowie
0.0,295581,0.0,If I Had Wings,0.0,2013,Allan Harmon
0.0,142656,0.0,Fountainhead,0.0,1956,Masaki Kobayashi
0.0,17100,0.0,Trucks,0.0,1997,Chris Thomson
9500000.0,93511,0.0,Walkout,0.0,2006,Edward James Olmos
0.0,5731,0.0,Summer City,0.0,1977,Christopher Fraser
0.0,287484,0.0,Sons of Liberty,0.0,2013,Drew Hall
0.0,114423,0.0,Canal Zone,0.0,1977,Frederick Wiseman
250000.0,117618,0.0,The Guest House,0.0,2012,Michael Baumgarten
0.0,66925,0.0,Stripperland,0.0,2011,Sean Skelding
0.0,131966,0.0,Strike Force,0.0,1975,Barry Shear
0.0,36529,0.0,Metamorphosis,0.0,1990,George Eastman
0.0,146315,0.0,Last Will,0.0,2011,Brent Huff
0.0,332745,0.0,Sweet Lorraine,0.0,2015,Christopher C. Frieri
2000000.0,118397,0.0,Identical,0.0,2011,Daniel Bollag
0.0,44192,0.0,Timebomb,0.0,1991,Avi Nesher
0.0,40460,0.0,A Crack in the Floor,0.0,2003,Corbin Timbrook
0.0,119540,0.0,Toy Soldiers,0.0,1984,David Fisher
0.0,180717,0.0,Dead On,0.0,1994,Ralph Hemecker
0.0,233564,0.0,Dumbbells,0.0,2014,Christopher Livingston
400000.0,273743,0.0,The Last Light,0.0,2014,Andrew Hyatt
0.0,128152,0.0,Dracula's Widow,0.0,1988,Christopher Coppola
0.0,144351,0.0,Ghost Fever,0.0,1987,Alan Smithee
0.0,199565,0.0,The Movie Out Here,0.0,2012,David Hicks
3000000.0,29883,0.0,The Untold,0.0,2002,Jonas Quastel
0.0,298609,0.0,Hollows Grove,0.0,2014,Craig Efros
0.0,123224,0.0,Felipe Esparza: They're Not Gonna Laugh At You,0.0,2012,Scott L. Montoya
0.0,263986,0.0,The Drownsman,0.0,2014,Chad Archibald
0.0,333545,0.0,Road Wars,0.0,2015,Mark Atkins
0.0,322922,0.0,Awaken,0.0,2015,Mark Atkins
0.0,321662,0.0,LA Apocalypse,0.0,2014,Michael J. Sarna
0.0,252164,0.0,Pressure,0.0,2015,Ron Scalpello
0.0,313179,0.0,American Justice,0.0,2015,Demetrius Navarro
0.0,328820,0.0,Unknown Caller,0.0,2015,Amariah Olson
0.0,308418,0.0,Eat with Me,0.0,2014,David Au
0.0,276729,0.0,Heaven Adores You,0.0,2014,Nickolas Dylan Rossi
0.0,203182,0.0,Can't Stand Losing You: Surviving The Police,0.0,2012,Lauren Lazin
0.0,348191,0.0,Leviathan: The Story of Hellraiser and Hellbound: Hellraiser II,0.0,2015,Kevin McDonagh
0.0,312167,0.0,Merry Ex-Mas,0.0,2014,Brian Skiba
0.0,45431,0.0,Devil in the Flesh,0.0,1998,Steve Cohen
0.0,260094,0.0,Four of Us,0.0,2014,Francesco Bruni
0.0,275210,0.0,The Violent Kind,0.0,2008,Geoffrey Pepos
0.0,22177,0.0,Autumn,0.0,2009,Steven Rumbelow
0.0,273651,0.0,America's Most Haunted,0.0,2013,Chris Randall
30000.0,71548,0.0,The Dead and the Damned,0.0,2011,Rene Perez
0.0,312138,0.0,Les Révoltés,0.0,2014,Simon Leclère
0.0,88334,0.0,Palimpsest,0.0,2006,Konrad Niewolski
0.0,42983,0.0,A Lonely Woman,0.0,1987,Agnieszka Holland
0.0,340230,0.0,Legacy,0.0,2015,Davie Fairbanks
135000000.0,281957,532950503.0,The Revenant,3.947781503703704,2015,Alejandro González Iñárritu
0.0,40165,0.0,Salome,0.0,1953,William Dieterle
0.0,230588,0.0,Peace After Marriage,0.0,2013,Bandar Albuliwi
0.0,108632,0.0,The Show,0.0,1927,Tod Browning
0.0,12424,0.0,Giovanna's Father,0.0,2008,Pupi Avati
0.0,57052,0.0,The Right Distance,0.0,2007,Carlo Mazzacurati
0.0,55717,0.0,The Wind Blows Round,0.0,2006,Giorgio Diritti
0.0,44211,0.0,Draquila - L'Italia che trema,0.0,2010,Sabina Guzzanti
0.0,24169,0.0,Il cosmo sul comò,0.0,2008,Marcello Cesena
0.0,59582,0.0,It Begins with the End,0.0,2010,Michaël Cohen
0.0,29804,0.0,Rebound: The Legend of Earl 'The Goat' Manigault,0.0,1996,Eriq La Salle
11000000.0,282984,27391084.0,Irrational Man,2.4900985454545457,2015,Woody Allen
12000000.0,314405,0.0,Tale of Tales,0.0,2015,Matteo Garrone
1000.0,347968,0.0,One Minute Time Machine,0.0,2014,Devon Avery
0.0,349045,0.0,Looney Tunes: Rabbits Run,0.0,2015,Jeff Siergey
0.0,336845,0.0,Cleveland Abduction,0.0,2015,Alex Kalymnios
0.0,29610,0.0,The Man Who Wasn't There,0.0,1983,Bruce Malmuth
0.0,136801,0.0,Back from Hell,0.0,2012,Leonardo Araneo
0.0,68712,0.0,The Lazarus Papers,0.0,2009,Daniel Zirilli
2000000.0,86215,0.0,The Cloth,0.0,2012,Justin Price
0.0,71392,0.0,Vampire Boys,0.0,2011,Charlie Vaughn
0.0,19725,0.0,Carry On Columbus,0.0,1992,Gerald Thomas
0.0,142758,0.0,Deadly Renovations,0.0,2010,Robert H. Gwinn
4000000.0,25151,0.0,Mutants,0.0,2008,Amir Valinia
200.0,123389,0.0,Mr. Hush,0.0,2010,David Lee Madison
100000.0,239628,0.0,Dead End Road,0.0,2004,Jeff Burton
0.0,41614,0.0,Jinnah,0.0,1998,Jamil Dehlavi
0.0,238923,0.0,The Art of Happiness,0.0,2013,Alessandro Rak
0.0,38963,14961069.0,Going by the Book,inf,2007,Ra Hee-Chan
0.0,40127,0.0,Art of the Devil,0.0,2004,Tanit Jitnukul
15000.0,325592,0.0,Camp Belvidere,0.0,2014,Astrid Ovalles
0.0,342765,0.0,Carte Blanche,0.0,2015,Jacek Lusiński
0.0,137700,0.0,Women's Day,0.0,2012,Maria Sadowska
0.0,40701,0.0,Love My Life,0.0,2006,Kôji Kawano
0.0,4398,0.0,Lissi and the Wild Emperor,0.0,2007,Michael Herbig
0.0,72589,0.0,3nity,0.0,2010,Harald Sicheritz
0.0,21784,0.0,Exte: Hair Extensions,0.0,2007,Sion Sono
0.0,4580,0.0,Je t'aime moi non plus,0.0,1976,Serge Gainsbourg
0.0,71002,0.0,Slogan,0.0,1969,Pierre Grimblat
0.0,14021,0.0,One Missed Call 2,0.0,2005,Renpei Tsukamoto
0.0,55470,0.0,One Missed Call 3: Final,0.0,2006,Manabu Asô
0.0,9878,0.0,The Boy in the Plastic Bubble,0.0,1976,Randal Kleiser
0.0,302348,0.0,Allies,0.0,2014,Dominic Burns
0.0,317952,0.0,Cartel Land,0.0,2015,Matthew Heineman
700.0,27122,0.0,The Attic,0.0,2008,Mary Lambert
250000.0,85657,0.0,The Dynamiter,0.0,2011,Matthew Gordon
0.0,228606,0.0,The Secret Village,0.0,2013,Swamy M. Kandan
0.0,154537,0.0,Arcadia,0.0,2012,Olivia Silver
0.0,241071,0.0,Brightest Star,0.0,2014,Maggie Kiley
0.0,136928,0.0,First Winter,0.0,2012,Benjamin Dickinson
0.0,19445,0.0,Placebo: Soulmates Never Die: Live in Paris 2003,0.0,2003,Russell Thomas
0.0,61527,0.0,Helena from the Wedding,0.0,2010,Joseph Infantolino
0.0,86000,0.0,Always,0.0,2011,Song Il-gon
0.0,49960,0.0,Kiss the Abyss,0.0,2012,Ken Winkler
0.0,69599,0.0,Long Arm of the Law,0.0,1984,Johnny Mak
0.0,294222,0.0,Mantervention,0.0,2014,Stuart Acher
0.0,98068,0.0,Pilgrim Song,0.0,2012,Martha Stephens
0.0,98532,0.0,Sensation,0.0,2011,Tom Hall
0.0,288424,0.0,Shock Value,0.0,2014,Douglas Rath
40000000.0,256040,100000000.0,Baahubali: The Beginning,2.5,2015,S.S. Rajamouli
0.0,189019,0.0,La Fleur de l'âge,0.0,2013,Nick Quinn
0.0,16808,0.0,Pokémon Ranger and the Temple of the Sea,0.0,2006,Kunihiko Yuyama
0.0,97938,0.0,Heart of the Country,0.0,2013,John Ward
1500000.0,26676,0.0,Neon Maniacs,0.0,1986,Joseph Mangine
0.0,258305,0.0,Hunt for the Labyrinth Killer,0.0,2013,Hanelle M. Culpepper
0.0,324819,0.0,Daniel's World,0.0,2015,Veronika Lisková
0.0,292795,0.0,Yellowbird,0.0,2014,Christian De Vita
0.0,266047,0.0,Snow in Paradise,0.0,2015,Andrew Hulme
0.0,278837,0.0,I Am Steve McQueen,0.0,2014,Jeff Renfroe
0.0,44781,0.0,Electrical Girl,0.0,2001,Bowie Lau
0.0,258614,0.0,Pantani: The Accidental Death of a Cyclist,0.0,2014,James Erskine
0.0,284286,3447633.0,Learning to Drive,inf,2014,Isabel Coixet
0.0,199273,0.0,Spaghetti Story,0.0,2013,Ciro De Caro
0.0,69550,0.0,Kattradhu Thamizh,0.0,2007,Ram
0.0,107426,0.0,Julio Begins in July,0.0,1979,Silvio Caiozzi
0.0,30299,0.0,The 27th Day,0.0,1957,William Asher
0.0,138550,0.0,The Star Making Machine,0.0,2012,Esteban Echeverría
0.0,81549,0.0,Everything's Gonna Be Great,0.0,1998,Ömer Vargı
0.0,69326,0.0,Gothic & Lolita Psycho,0.0,2010,Gô Ohara
0.0,197297,0.0,Law of the Border,0.0,1966,Lütfi Akad
0.0,257249,0.0,The Human Experiment,0.0,2013,Dana Nachman
0.0,342052,0.0,"Return to the Philippines, the Leon Cooper Story",0.0,2015,Matthew Hausle
0.0,244776,0.0,The Sleepwalker,0.0,2014,Mona Lerche
0.0,339065,0.0,The True Cost,0.0,2015,Andrew Morgan
3500000.0,289510,0.0,The Blue Elephant,0.0,2014,Marwan Hamed
0.0,256511,0.0,Cut!,0.0,2014,David Rountree
6000000.0,326215,0.0,Ooops! Noah is Gone...,0.0,2015,Toby Genkel
30000000.0,307081,91709827.0,Southpaw,3.056994233333333,2015,Antoine Fuqua
30000000.0,273481,84025816.0,Sicario,2.800860533333333,2015,Denis Villeneuve
0.0,212996,0.0,Lee Rock,0.0,1991,Lawrence Ah Mon
0.0,218688,0.0,UMMAH - Unter Freunden,0.0,2013,Cüneyt Kaya
0.0,350931,0.0,The Bride He Bought Online,0.0,2015,Christine Conradt
0.0,122320,0.0,Winston Churchill: Walking with Destiny,0.0,2010,Richard Trank
0.0,284303,1178196.0,Goodnight Mommy,inf,2014,Severin Fiala
0.0,36165,0.0,Crimes of the Past,0.0,2009,Garrett Bennett
0.0,171688,0.0,Aftermath,0.0,2013,Thomas Farone
0.0,318868,0.0,Out of Reach,0.0,2013,George Erschbamer
0.0,75547,0.0,Nowhere to Hide,0.0,2009,John Murlowski
0.0,243279,0.0,Low Fidelity,0.0,2011,Devon Gummersall
0.0,117168,0.0,The Year That Trembled,0.0,2002,Jay Craven
0.0,280459,0.0,Bad Behavior,0.0,2013,Lisa Hamil
0.0,57479,0.0,What the Deaf Man Heard,0.0,1997,John Kent Harrison
0.0,76477,0.0,Saint Maybe,0.0,1998,Michael Pressman
750000.0,52044,0.0,Insane,0.0,2010,Anders Jacobsson
10000.0,115451,0.0,Spirit Stalkers,0.0,2012,Steve Hudgins
0.0,326262,0.0,Biology 101,0.0,2011,Christopher R. Smith
0.0,336118,0.0,Down Here,0.0,2014,Teach Grant
0.0,95892,0.0,Honor Thy Father,0.0,1973,Paul Wendkos
0.0,342878,0.0,One Wild Moment,0.0,2015,Jean-François Richet
0.0,348811,0.0,War Pigs,0.0,2015,Ryan Little
0.0,346592,0.0,10 Cent Pistol,0.0,2015,Michael C. Martin
0.0,260677,0.0,Todd Barry: The Crowd Work Tour,0.0,2014,Lance Bangs
0.0,278236,0.0,X+Y,0.0,2015,Morgan Matthews
0.0,300467,0.0,Dark Was the Night,0.0,2014,Jack Heller
0.0,128960,0.0,The Substitute,0.0,1961,Dušan Vukotić
0.0,229138,0.0,Djinn,0.0,2013,Tobe Hooper
0.0,96750,0.0,The Crisis of Civilization,0.0,2012,Dean Puckett
0.0,77292,0.0,Resurrected,0.0,1989,Paul Greengrass
0.0,24676,0.0,Fatal Contact: Bird Flu in America,0.0,2006,Richard Pearce
0.0,283350,37151.0,Before We Go,inf,2014,Chris Evans
2000000.0,78441,0.0,Jitters,0.0,2010,Baldvin Zophoníasson
0.0,73128,0.0,"Bruc, the Manhunt",0.0,2010,Daniel Benmayor
0.0,84734,0.0,Venetian Bird,0.0,1952,Ralph Thomas
1000000.0,319067,0.0,Best of Enemies,0.0,2015,Robert Gordon
0.0,294562,0.0,Lavalantula,0.0,2015,Mike Mendez
6000000.0,344147,0.0,Sharktopus vs. Whalewolf,0.0,2015,Kevin O'Neill
0.0,258521,0.0,The Deceased,0.0,1965,Leon Hirszman
0.0,326241,0.0,For Here or to Go?,0.0,2017,Rucha Humnabadkar
0.0,60898,0.0,Erotic Ghost Story,0.0,1987,Lam Nai-Choi
0.0,300686,0.0,Chloe and Theo,0.0,2015,Ezna Sands
0.0,266619,0.0,I Am Big Bird: The Caroll Spinney Story,0.0,2015,Dave LaMattina
0.0,190148,0.0,Forks Over Knives Presents: The Engine 2 Kitchen Rescue,0.0,2011,John Corry
0.0,312131,0.0,The Phoenix Project,0.0,2015,Tyler Graham Pavey
0.0,109695,0.0,Cocaine Unwrapped,0.0,2012,Rachel Seifert
0.0,348857,0.0,Eugene Mirman: Vegan on His Way to the Complain Store,0.0,2015,Bobcat Goldthwait
0.0,67362,0.0,The Last Lullaby,0.0,2008,Jeffrey Goodman
0.0,162954,0.0,Walk Cheerfully,0.0,1930,Yasujirō Ozu
0.0,38812,0.0,Hard Luck,0.0,1921,Buster Keaton
0.0,311615,0.0,Smosh: The Movie,0.0,2015,Alex Winter
3800000.0,8460,0.0,The Skulls II,0.0,2002,Joe Chappelle
0.0,10594,0.0,The Skulls III,0.0,2004,J. Miles Dale
0.0,229582,0.0,Marina,0.0,2013,Stijn Coninx
0.0,211076,0.0,Bad Turn Worse,0.0,2014,Simon Hawkins
0.0,313788,0.0,Firequake,0.0,2014,Geoff Browne
0.0,33558,0.0,Dog Eat Dog,0.0,2009,Carlos Moreno
0.0,266425,0.0,Sand Castles,0.0,2016,Clenet Verdi-Rose
0.0,153021,0.0,Doors Open,0.0,2012,Marc Evans
0.0,80015,0.0,Hollywoo,0.0,2011,Frédéric Berthe
0.0,207649,0.0,Vanaprastham,0.0,1999,Shaji N. Karun
0.0,98125,0.0,Honeymoon in Bali,0.0,1939,Edward H. Griffith
12000000.0,13336,0.0,Chrysalis,0.0,2007,Julien Leclercq
300000.0,10270,0.0,The Challenge,0.0,2005,Johannes Jaeger
0.0,204709,0.0,The Scapegoat,0.0,2013,Nicolas Bary
0.0,283317,0.0,Messi,0.0,2014,Álex de la Iglesia
3000000.0,304613,0.0,Charlie's Farm,0.0,2014,Chris Sun
0.0,64348,0.0,Robotrix,0.0,1991,Jamie Luk Kim-Ming
0.0,39998,0.0,The Fruit is Swelling,0.0,1997,Chin Man-Kei
0.0,118379,0.0,Viva Erotica,0.0,1996,Law Chi-Leung
0.0,156896,0.0,Fit,0.0,1994,Athina Rachel Tsangari
0.0,314220,0.0,Chevalier,0.0,2015,Athina Rachel Tsangari
0.0,137002,0.0,The Capsule,0.0,2012,Athina Rachel Tsangari
0.0,249934,0.0,The Slow Business of Going,0.0,2000,Athina Rachel Tsangari
0.0,130973,0.0,Wasted Youth,0.0,2011,Argyris Papadimitropoulos
8000000.0,291270,5659286.0,Anomalisa,0.70741075,2015,Duke Johnson
14000000.0,318781,3621046.0,Colonia,0.2586461428571429,2016,Florian Gallenberger
0.0,212168,0.0,Ghost in the Shell Arise - Border 2: Ghost Whispers,0.0,2013,Kazuchika Kise
0.0,240341,0.0,Ghost in the Shell Arise - Border 3: Ghost Tears,0.0,2014,Kazuchika Kise
0.0,279254,0.0,Ghost in the Shell Arise - Border 4: Ghost Stands Alone,0.0,2014,Kazuchika Kise
0.0,214348,0.0,Qissa: The Tale of a Lonely Ghost,0.0,2014,Anup Singh
0.0,61765,0.0,Up to His Ears,0.0,1965,Philippe de Broca
0.0,267091,0.0,A Year in Champagne,0.0,2014,David Kennard
0.0,53800,0.0,Sherlock Holmes,0.0,1922,Albert Parker
0.0,269999,0.0,Fire!,0.0,1968,Gian Vittorio Baldi
0.0,99022,0.0,Stephen Fry: The Secret Life of the Manic Depressive,0.0,2006,Ross Wilson
26700.0,159039,0.0,Dr. Ketel,0.0,2011,Linus de Paoli
0.0,102812,0.0,FTA,0.0,1972,Francine Parker
0.0,59444,0.0,2 Young,0.0,2005,Derek Yee Tung-Sing
0.0,288788,0.0,But Always,0.0,2014,Snow Zou
0.0,209049,79.0,Tiny Times,inf,2013,Jingming Guo
0.0,211711,47.0,Tiny Times 2,inf,2013,Jingming Guo
0.0,270842,0.0,Tiny Times 3,0.0,2014,Jingming Guo
0.0,317720,0.0,"English, August",0.0,1994,Dev Benegal
0.0,306758,0.0,Somewhere Only We Know,0.0,2015,Xu Jinglei
0.0,272875,0.0,The Continent,0.0,2014,Han Han
0.0,320132,0.0,Triumph in the Skies,0.0,2015,Wilson Yip
0.0,148652,0.0,The Eleventh Victim,0.0,2012,Mike Rohl
0.0,29342,0.0,The Bees,0.0,1978,Alfredo Zacarías
0.0,86223,0.0,Russian Terminator,0.0,1989,Mats Helge
0.0,171429,0.0,Black Indians: An American Story,0.0,2004,Chip Richie
0.0,298614,0.0,Do Not Disturb,0.0,2014,Patrice Leconte
0.0,253344,0.0,Some Kind of Beautiful,0.0,2015,Tom Vaughan
300.0,197276,0.0,The Ghost Army,0.0,2013,Rick Beyer
0.0,42727,0.0,Women of the Prehistoric Planet,0.0,1966,Arthur C. Pierce
0.0,236329,0.0,Something good,0.0,2013,Luca Barbareschi
0.0,325645,0.0,"Senza famiglia, nullatenenti cercano affetto",0.0,1972,Vittorio Gassman
0.0,49321,0.0,Brancaleone alle crociate,0.0,1970,Mario Monicelli
0.0,246457,0.0,Antonio Gramsci: The Days of Prison,0.0,1977,Lino Del Fra
0.0,42395,1296000.0,Generation 1000 Euros,inf,2009,Massimo Venier
0.0,120922,0.0,Torno a vivere da solo,0.0,2008,Jerry Calà
0.0,43592,0.0,Teeth,0.0,2000,Gabriele Salvatores
0.0,41669,0.0,Fantozzi 2000 - La clonazione,0.0,1999,Domenico Saverni
0.0,41668,0.0,Fantozzi The Return,0.0,1996,Neri Parenti
0.0,64822,0.0,Dear Goddamned Friends,0.0,1994,Mario Monicelli
0.0,41665,0.0,Fantozzi in Heaven,0.0,1993,Neri Parenti
0.0,37770,0.0,Fantozzi To The Rescue,0.0,1990,Neri Parenti
0.0,52106,0.0,I Won the New Year's Lottery,0.0,1989,Neri Parenti
0.0,41664,0.0,Fantozzi Retires,0.0,1988,Neri Parenti
0.0,38315,0.0,Scuola di ladri 2,0.0,1987,Neri Parenti
0.0,82080,0.0,Rimini Rimini,0.0,1987,Sergio Corbucci
0.0,38313,0.0,School of Thieves,0.0,1986,Neri Parenti
0.0,30459,0.0,Fracchia Against Dracula,0.0,1985,Neri Parenti
0.0,38310,0.0,Firefighters,0.0,1985,Neri Parenti
0.0,26285,0.0,Fantozzi Still Suffers,0.0,1983,Neri Parenti
0.0,106256,0.0,Sogni mostruosamente proibiti,0.0,1982,Neri Parenti
0.0,41610,0.0,Fracchia The Human Beast,0.0,1981,Neri Parenti
0.0,342896,0.0,I-Lived,0.0,2015,Franck Khalfoun
0.0,231616,0.0,Brother's Keeper,0.0,2013,T.J. Amato
0.0,329289,0.0,Always Watching: A Marble Hornets Story,0.0,2015,James Moran
0.0,24161,0.0,My Friends Act III,0.0,1985,Nanni Loy
0.0,58070,0.0,Mi manda Picone,0.0,1984,Nanni Loy
0.0,63274,0.0,Velvet Hands,0.0,1979,Franco Castellano
0.0,37765,0.0,Ace,0.0,1981,Franco Castellano
0.0,11441,0.0,Madly in Love,0.0,1981,Franco Castellano
0.0,38271,0.0,Grand Hotel Excelsior,0.0,1982,Franco Castellano
0.0,68275,0.0,Special Features: Handsome,0.0,1983,Franco Castellano
0.0,128657,0.0,Saint Tropez - Saint Tropez,0.0,1992,Franco Castellano
0.0,35634,0.0,The Grumpy,0.0,1986,Franco Castellano
0.0,59507,0.0,Four Lovers,0.0,2010,Antony Cordier
5000.0,4255,0.0,The Party at Kitty and Stud's,0.0,1970,Morton Lewis
0.0,220436,0.0,Language of Love,0.0,1969,Torgny Wickman
13000000.0,157544,1784763.0,The Vatican Tapes,0.1372894615384615,2015,Mark Neveldine
0.0,28417,0.0,Les Barons,0.0,2009,Nabil Ben Yadir
0.0,61312,0.0,"Video Nasties: Moral Panic, Censorship & Videotape",0.0,2010,Jake West
0.0,42031,0.0,Hour of the Star,0.0,1985,Suzana Amaral
0.0,178917,0.0,Best Kept Secret,0.0,2013,Samantha Buck
0.0,37961,0.0,Kaiji: The Ultimate Gambler,0.0,2009,Tôya Satô
0.0,106417,15.0,Kaiji 2: The Ultimate Gambler,inf,2011,Tôya Satô
0.0,114189,0.0,Remembrance,0.0,2011,Anna Justice
0.0,59241,0.0,Ultrà,0.0,1991,Ricky Tognazzi
0.0,285858,0.0,Corbo,0.0,2014,Mathieu Denis
0.0,283701,0.0,3 Hearts,0.0,2014,Benoît Jacquot
0.0,288778,0.0,Runoff,0.0,2015,Kimberly Levin
1700000.0,352539,0.0,Brothers of War,0.0,2015,Mike Carter
0.0,324230,0.0,Diet of Sex,0.0,2014,Borja Brun
0.0,253944,0.0,"If You Don't, I Will",0.0,2014,Sophie Fillières
0.0,315846,346485.0,Our Little Sister,inf,2015,Hirokazu Koreeda
0.0,283127,12756.0,Yakuza Apocalypse,inf,2015,Takashi Miike
35000000.0,257211,194564672.0,The Intern,5.558990628571428,2015,Nancy Meyers
0.0,17401,0.0,"Blue Water, White Death",0.0,1971,James Lipscomb
0.0,342917,0.0,Batman Unlimited: Monster Mayhem,0.0,2015,Butch Lukic
0.0,142402,0.0,Sam Steele and the Junior Detective Agency,0.0,2011,Tom Whitus
39000.0,169364,0.0,Swayamvaram,0.0,1972,Adoor Gopalakrishnan
0.0,145874,0.0,St. Nick,0.0,2009,David Lowery
0.0,50339,0.0,Little Jerusalem,0.0,2005,Karin Albou
0.0,338676,0.0,Extinction,0.0,2015,Miguel Ángel Vivas
23000.0,27412,0.0,Hollywood Chainsaw Hookers,0.0,1988,Fred Olen Ray
0.0,209413,0.0,Intrepido: A Lonely Hero,0.0,2013,Gianni Amelio
0.0,104242,0.0,I Will Walk Like a Crazy Horse,0.0,1973,Fernando Arrabal
0.0,140208,0.0,Bad Boy Street,0.0,2012,Todd Verow
0.0,210923,0.0,Bhuvan Shome,0.0,1969,Mrinal Sen
0.0,165108,0.0,The Story of O Part 2,0.0,1984,Éric Rochat
0.0,273599,0.0,The Suicide Theory,0.0,2015,Dru Brown
0.0,102292,0.0,A Bottle in the Gaza Sea,0.0,2011,Thierry Binisti
0.0,297098,0.0,Chelsea Handler Uganda Be Kidding Me Live,0.0,2014,James Yukich
0.0,318033,0.0,Dreamcatcher,0.0,2015,Kim Longinotto
0.0,224100,0.0,The Paw Project,0.0,2013,Jennifer Conrad
0.0,289933,0.0,The Truth About Webcam Girls,0.0,2014,Chris Atteshlis
0.0,277217,0.0,Descendants,0.0,2015,Kenny Ortega
3000000.0,292431,249083.0,Love,0.0830276666666666,2015,Gaspar Noé
0.0,147050,0.0,Lambchops,0.0,1929,Murray Roth
0.0,192023,0.0,The Invoking,0.0,2013,Jeremy Berg
0.0,61719,0.0,Midway to Heaven,0.0,2011,Michael Flynn
6000000.0,264644,35401758.0,Room,5.900293,2015,Lenny Abrahamson
0.0,204771,0.0,Le Monde doit m'arriver,0.0,2013,Jonathan Taïeb
0.0,135697,0.0,K.O. Miguel,0.0,1957,Pedro Luis Ramírez
0.0,79456,0.0,Gone with the Pope,0.0,2010,Duke Mitchell
3000000.0,295723,0.0,Kingdom Come,0.0,2014,Greg A. Sager
0.0,133603,0.0,The Traffickers,0.0,2012,HongSeon Kim
0.0,250374,0.0,To Kill a Man,0.0,2014,Alejandro Fernández Almendras
0.0,145312,0.0,Dear Santa,0.0,2011,Jason Priestley
0.0,49672,0.0,Inside Hana's Suitcase,0.0,2012,Larry Weinstein
0.0,192911,0.0,Monster High: Scaris City of Frights,0.0,2013,Steve Ball
0.0,102831,0.0,Chameleon Street,0.0,1989,Wendell B. Harris
0.0,238925,0.0,Il terzo tempo,0.0,2013,Enrico Maria Artale
0.0,226458,0.0,Backmask,0.0,2015,Marcus Nispel
0.0,230095,0.0,"Jack, Jules, Esther, & Me",0.0,2013,Daniel Poliner
0.0,5871,0.0,The World is Big and Salvation Lurks Around the Corner,0.0,2008,Stephan Komandarev
0.0,267804,0.0,In the Courtyard,0.0,2014,Pierre Salvadori
0.0,15657,0.0,Tarzan II,0.0,2005,Brian Smith
0.0,46665,0.0,Triple Dog,0.0,2010,Pascal Franchot 
0.0,261047,0.0,P-51 Dragon Fighter,0.0,2014,Mark Atkins
0.0,130374,0.0,Guest Wife,0.0,1945,Sam Wood
0.0,170455,0.0,A Killer Among Us,0.0,2012,Bradley Walsh
0.0,210274,0.0,Filmage: The Story of Descendents/All,0.0,2014,Matt Riggle
0.0,47292,0.0,Pokémon: Giratina and the Sky Warrior,0.0,2008,Kunihiko Yuyama
0.0,86332,0.0,The Redeemer: Son of Satan!,0.0,1978,Constantine S. Gochis
6000000.0,277546,0.0,The Runner,0.0,2015,Austin Stark
0.0,104524,0.0,Helter Skelter,0.0,2012,Mika Ninagawa
0.0,74495,0.0,Bandage,0.0,2010,Takeshi Kobayashi
0.0,52589,0.0,Tokyo Tower,0.0,2005,Takashi Minamoto
0.0,331251,0.0,Twenty,0.0,2015,Lee Byeong-heon
5000000.0,328425,58978653.0,The Gift,11.7957306,2015,Joel Edgerton
0.0,18380,0.0,Babine,0.0,2008,Luc Picard
0.0,171873,0.0,Unter Umständen verliebt,0.0,2012,Sven Bohse
0.0,137853,0.0,Journey to Planet X,0.0,2012,Josh Koury
0.0,80648,0.0,Heart of Stone,0.0,2001, Dale Trevillion	 
0.0,277847,0.0,Set Fire to the Stars,0.0,2014,Andy Goddard
0.0,245963,0.0,Milk?,0.0,2014,Sebastian Howard
0.0,25161,0.0,George Carlin: Jammin' in New York,0.0,1992,Rocco Urbisci
3500000.0,310131,40423945.0,The Witch,11.549698571428571,2016,Robert Eggers
0.0,80219,0.0,Homeless to Harvard: The Liz Murray Story,0.0,2003,Peter Levin
170000.0,250312,0.0,"Mary Is Happy, Mary Is Happy.",0.0,2013,Nawapol Thamrongrattanarit
0.0,79000,0.0,Tales of the Night,0.0,2011,Michel Ocelot
0.0,15126,0.0,Eldorado,0.0,2008,Bouli Lanners
0.0,52369,0.0,The Pack,0.0,2010,Franck Richard
0.0,122369,0.0,13 Eerie,0.0,2013,Lowell Dean
0.0,296313,0.0,Men & Chicken,0.0,2015,Anders Thomas Jensen
5000000.0,300667,443962.0,3 Generations,0.0887924,2016,Gaby Dellal
0.0,39229,0.0,Mobile Suit Gundam II: Soldiers of Sorrow,0.0,1981,Yoshiyuki Tomino
