budget,id,revenue,title,belongs_to_collection_name
4000000.0,257087,0.0,The Veil,
0.0,217605,0.0,The Grave Digger,
0.0,49098,0.0,Talking Heads,
0.0,104548,0.0,Demons,
0.0,313108,0.0,Ode to My Father,
0.0,382155,0.0,Pitbull. New Order,
0.0,74919,0.0,Pitbull,
0.0,139635,0.0,El hijo del cura,
0.0,44528,0.0,The Matthew Shepard Story,
0.0,127329,0.0,Naked Soldier,
0.0,85580,0.0,Flyin' Ryan,
0.0,9939,0.0,The Chatroom,
0.0,379873,0.0,L'abbiamo fatta grossa,
0.0,137269,0.0,Cousin Jules,
0.0,44239,0.0,The Alphabet,
0.0,20534,0.0,Murder,
0.0,21665,0.0,Khakee,
0.0,166027,0.0,Fida,
0.0,117341,0.0,Madhoshi,
0.0,211105,0.0,Krishna Cottage,
0.0,115153,0.0,Kismat,
1300000.0,72051,11000000.0,Garv: Pride and Honour,
0.0,361866,0.0,Rudraksh,
0.0,159069,0.0,Vaastu Shastra,
0.0,127531,0.0,Deewaar: Let's Bring Our Heroes Home,
0.0,196852,0.0,Asambhav,
0.0,135199,0.0,Ek Hasina Thi,
0.0,117099,0.0,Bardaasht,
0.0,336735,0.0,Lakeer - Forbidden Lines,
0.0,277229,0.0,Taarzan: The Wonder Car,
0.0,232817,0.0,Plan,
0.0,66702,0.0,Dil Ne Jise Apna Kahaa,
0.0,103212,0.0,Rakht,
0.0,158780,0.0,Run,
0.0,184395,0.0,"In Youth, Beside the Lonely Sea",
0.0,195557,0.0,Panorama of Eiffel Tower,
0.0,195562,0.0,Eiffel Tower from Trocadero Palace,
0.0,195535,0.0,Palace of Electricity,
0.0,195561,0.0,Champs de Mars,
0.0,195653,0.0,Scene from the Elevator Ascending Eiffel Tower,
0.0,195713,0.0,"Captain Nissen Going Through Whirlpool Rapids, Niagara Falls",
0.0,163111,0.0,Down the Hudson,
0.0,195732,0.0,The Ghost Train,
0.0,196044,0.0,"Panorama View, Street Car Motor Room",
0.0,202020,0.0,Melody on Parade,
0.0,156529,0.0,La cartomancienne,
0.0,184522,0.0,Pie in the Sky,
0.0,161898,0.0,Oil: A Symphony in Motion,
0.0,303982,0.0,Vai Que Cola - O Filme,
0.0,228184,0.0,Os Caras de Pau em O Misterioso Roubo do Anel,
0.0,153695,0.0,Nature Unleashed: Volcano,
14000000.0,300602,8306690.0,Capture the Flag,
0.0,258585,0.0,Arvon veli,
0.0,41093,0.0,Moszkva tér,
0.0,53871,0.0,Glastonbury,
0.0,283424,0.0,The Eternity Man,
0.0,57296,0.0,Oil City Confidential,
0.0,324317,0.0,The Ecstasy of Wilko Johnson,
1520000.0,23729,0.0,The Invicible Cell,
0.0,258749,0.0,They Are All Dead,
2000000.0,373878,0.0,Lusers,
0.0,371645,0.0,Hunt for the Wilderpeople,
0.0,347064,0.0,Jurassic Prey,
0.0,347847,0.0,The Sand,
11000000.0,354110,0.0,Forsaken,
0.0,20132,0.0,Kaal,
0.0,97341,355962.0,Deewane Huye Paagal,
0.0,22429,0.0,Kyaa Kool Hai Hum,
0.0,20390,0.0,No Entry,
0.0,58725,0.0,Netaji Subhas Chandra Bose: The Forgotten Hero,
0.0,39217,0.0,Maine Pyaar Kyun Kiya,
0.0,83903,0.0,Vaah! Life Ho Toh Aisi!,
500000.0,15978,0.0,Naina,
0.0,40017,0.0,Kalyug,
0.0,276387,0.0,Shikhar,
0.0,20296,0.0,Chocolate: Deep Dark Secrets,
0.0,161212,0.0,Kyon Ki...,
0.0,181267,0.0,Celestial Subway Lines/Salvaging Noise,
0.0,272220,0.0,Karam,
0.0,301687,0.0,Tango Charlie,
0.0,107391,0.0,L'ange,
0.0,49496,0.0,Aashiq Banaya Aapne,
0.0,218150,0.0,Nightfall,
0.0,371442,0.0,Bad Roomies,
0.0,220500,0.0,The Bed You Sleep In,
0.0,31364,0.0,Waqt: The Race Against Time,
0.0,129882,0.0,Phantom Love,
0.0,202253,0.0,Voices Through Time,
0.0,114006,0.0,Oriental Elegy,
0.0,69346,0.0,Zeher,
0.0,21555,0.0,Socha Na tha,
0.0,58302,0.0,Dus,
0.0,97361,0.0,'D',
0.0,243416,0.0,Acéphale,
0.0,237422,0.0,Avetik,
0.0,330430,0.0,Cómo pasan las horas,
0.0,140231,0.0,Elaan,
0.0,65719,0.0,"Baxter, Vera Baxter",
0.0,20623,0.0,Page 3,
0.0,48318,0.0,Family Nest,
0.0,129820,0.0,Silence and Cry,
0.0,362812,140.0,Chaahat Ek Nasha...,
0.0,170856,0.0,Deux fois,
0.0,45886,0.0,Days of Eclipse,
0.0,118635,0.0,Elegy of a Voyage,
0.0,281122,0.0,Ere erera baleibu icik subua aruaren,
0.0,149094,0.0,Story of Night,
0.0,111988,0.0,Alexander the Great,
0.0,249347,0.0,Landscape,
0.0,278269,0.0,The Settlement,
0.0,44351,0.0,Rabbits,
0.0,46857,0.0,Somnambulance,
100.0,36224,0.0,Subconscious Cruelty,
0.0,88860,0.0,Three Days,
0.0,219693,0.0,Dopo quella notte,
0.0,86077,0.0,4 Elements,
0.0,64225,0.0,Love on the Ground,
0.0,47239,0.0,Fear of Fear,
0.0,111248,0.0,The Belovs,Flower & Snake Collection
0.0,201639,0.0,Bloody Mondays & Strawberry Pies,
0.0,44066,0.0,Daughters of the Sun,
0.0,177564,0.0,Destroy Yourselves,
0.0,87394,0.0,Dogora,
0.0,217247,0.0,The Issa Valley,
0.0,27598,0.0,"You're Out of Your Mind, Madicken",
0.0,245324,0.0,Egomania: Island Without Hope,
0.0,78547,0.0,Une femme d'extérieur,
0.0,73094,0.0,The Fool of the World and the Flying Ship,
0.0,175380,0.0,Twilight Zone,
0.0,129933,0.0,Paraguayan Hammock,
0.0,94807,0.0,Heaven's Heart,
0.0,71117,0.0,Woman of Water,
0.0,4747,0.0,Nathalie Granger,
0.0,178907,0.0,The Lonely Voice of Man,
0.0,202662,0.0,Cantata,
0.0,20907,0.0,Opium: Diary of a Madwoman,
0.0,74903,0.0,Almanac of Fall,
0.0,80080,0.0,Fruit of Paradise,
0.0,31450,0.0,Pavee Lackeen: The Traveller Girl,
0.0,265845,0.0,Pink Ulysses,
2000.0,27671,0.0,Pop Skull,
0.0,138093,0.0,Revue,
0.0,69022,2800.0,Bipedalism,
0.0,64404,0.0,Le révélateur,
0.0,149455,0.0,A Spring for the Thirsty,
0.0,69917,0.0,Room,
0.0,126610,0.0,RR,
478000.0,84848,0.0,Blood,
0.0,52701,0.0,A Humble Life,
0.0,10749,0.0,Sophiiiie!,
0.0,131398,0.0,Fun Without Limits,
0.0,62759,0.0,Quiet Days in Clichy,
0.0,336970,0.0,True Siblings,
0.0,155052,0.0,Whispering Pages,
0.0,92988,0.0,Die Totale Therapie,
0.0,45204,0.0,Stages,
0.0,10500,0.0,No Place to Go,
0.0,101965,0.0,Undo,
0.0,149727,0.0,The Plea,
0.0,162877,0.0,Venus In Furs,
0.0,49446,0.0,You Wont Miss Me,
0.0,19008,0.0,The Garden,
0.0,292533,0.0,Women's Prison,
0.0,108949,0.0,Insiang,
0.0,11869,0.0,"Quax, der Bruchpilot",
0.0,128714,0.0,Tess of the D'Urbervilles,
0.0,383725,0.0,Forgive Me,
0.0,45677,0.0,7 Years,
0.0,8846,0.0,Alone,
0.0,69019,0.0,The Amazing Mr. Bickford,
0.0,94790,0.0,How to Become Myself,
0.0,84023,0.0,The Adopted Son,
0.0,101917,0.0,Bluebird,
0.0,108639,0.0,Blush,
0.0,80990,0.0,Parental Guidance,
0.0,56487,0.0,The Bosom Friend,
0.0,66541,0.0,I Sent a Letter to My Love,
0.0,65504,0.0,Chronopolis,
0.0,85904,0.0,The Inner Scar,
0.0,152653,0.0,Clubbed to Death,
0.0,185153,0.0,The Courtesans of Bombay,
0.0,70503,0.0,Crepuscule,
0.0,121740,0.0,Details,
0.0,46212,0.0,Dragon's Return,
25000.0,160960,0.0,Elevator Movie,
0.0,33297,0.0,Her Name Is Sabine,
0.0,76547,0.0,Felix and Lola,
0.0,83185,0.0,A Love Movie,
0.0,182991,0.0,Finisterre,
0.0,161361,0.0,The Forbidden Quest,
0.0,376951,0.0,Francis Bacon,
60.0,312399,0.0,Toy Reanimator,
0.0,40123,0.0,Genius Party,
0.0,47510,0.0,The Guatemalan Handshake,
0.0,62297,0.0,Guernsey,
0.0,11445,0.0,Gypo,
0.0,372946,0.0,The Box,
0.0,41472,0.0,Flower & Snake,
0.0,180879,0.0,Harry Munter,
0.0,343825,0.0,Het is een schone dag geweest,
0.0,67263,0.0,Alpine Fire,
0.0,26368,0.0,Spring and Chaos,
0.0,145191,0.0,I Always Wanted to Be a Saint,
0.0,158968,0.0,Salt for Svanetia,
0.0,100086,0.0,Silent Waters,
0.0,35451,0.0,Love on Sunday,
0.0,271667,0.0,Landscape,
0.0,123406,0.0,Fallen,
0.0,125795,0.0,Bread and Milk,
0.0,49695,0.0,Grass Labyrinth,
0.0,79860,0.0,Mirrored Mind,
0.0,350765,0.0,Langsamer Sommer,
0.0,254313,0.0,Swan Lake: The Zone,
0.0,7274,0.0,La León,
0.0,169108,0.0,Lomax the Songhunter,
0.0,225760,0.0,Lulu,
0.0,114645,0.0,Days of 36,
0.0,36895,0.0,Suzaku,
0.0,228216,0.0,Molly's Way,
0.0,4979,0.0,Windows on Monday,
0.0,282553,0.0,The Muse,
0.0,265793,0.0,Nadia and Sarra,
0.0,105760,0.0,The Tribulations of Balthazar Kober,
0.0,67355,0.0,No Child of Mine,
0.0,44436,0.0,Oddsac,
0.0,103953,0.0,Barren Illusion,
0.0,211714,0.0,Oblivion,
0.0,246417,0.0,"Daddy, Father Frost Is Dead",
0.0,243934,0.0,Pin Boy,
2700000.0,64944,0.0,A Parting Shot,
0.0,88302,0.0,Pirosmani,
0.0,180695,0.0,The Roe's Room,
0.0,218728,0.0,Prinzessin,
0.0,70794,0.0,Empty Days,
0.0,1837,0.0,The Secret,
0.0,98642,0.0,The Suit,
0.0,335201,0.0,Signer's Suitcase,
0.0,70457,0.0,Small Gods,
0.0,89757,0.0,Smoke and Flesh,
0.0,35749,0.0,Alice In Acidland,
0.0,302436,0.0,The Snow Maiden,
0.0,49941,0.0,Silent Storm,
10000.0,189556,0.0,Svyato,
0.0,89560,0.0,"Everything's Fine, We're Leaving",
0.0,136141,0.0,The Steel Road,
0.0,47900,0.0,"Birds, Orphans and Fools",
0.0,115239,0.0,Wojaczek,
27000.0,271124,0.0,Woodenhead,
2500000.0,44673,0.0,The Matrimony,
0.0,76760,0.0,Labyrinth of Dreams,
0.0,48449,0.0,The Pocket-knife,
0.0,282086,0.0,Shark in the Head,
0.0,104374,0.0,Woman of the Lake,
0.0,382725,0.0,Sociopathia,
0.0,375732,0.0,The Ritchie Blackmore Story,
0.0,378227,0.0,Natsamrat,
0.0,111974,0.0,Cycling Chronicles: Landscapes the Boy Saw,
0.0,68876,0.0,32A,
0.0,14489,0.0,The Scarlet Flower,
250000.0,39241,0.0,The Human Dutch,
0.0,49125,0.0,Allonsanfan,
0.0,85265,0.0,The Child,
0.0,269843,0.0,Fear,
0.0,171213,0.0,Love After Love,
0.0,104354,0.0,The Tree of Guernica,
0.0,276702,0.0,Arvo Pärt: 24 Preludes for a Fugue,
0.0,46632,0.0,Long Live Ghosts!,
0.0,112044,0.0,Atlantis,
0.0,39798,0.0,Bashing,
6900000.0,105254,6530000.0,The Touch,
0.0,44072,0.0,The Cyclist,
0.0,162396,0.0,The Big Swap,
0.0,39510,0.0,Blood Tea and Red String,
0.0,275932,0.0,Boy! What a Girl!,
0.0,107852,0.0,Ça brûle,
0.0,28525,0.0,The Unscrupulous Ones,
0.0,198450,0.0,The Cannibals,
6000000.0,16403,0.0,Tears for Sale,
0.0,79048,0.0,C'est la vie,
0.0,106538,0.0,Un amour de femme,
1700000.0,361980,0.0,We Are the Pirates of the Roads,
0.0,163077,0.0,Days of Nietzsche in Turin,
0.0,143959,0.0,Ricky Rapper and Cool Wendy,
0.0,65120,0.0,Days of Santiago,
1300000.0,293313,0.0,Risto Räppääjä ja liukas Lennart,
0.0,140278,0.0,Dogville Confessions,
0.0,353641,0.0,Risto Räppääjä ja Sevillan saituri,
0.0,270936,0.0,Ellen ten Damme: As I Was Wondering Where This Mixed-up Little Life of Mine Was Leading To,
2100000.0,293471,0.0,Jill and Joy,Emil i Lönneberga
0.0,364387,0.0,Jill And Joy's Winter,
0.0,52775,0.0,Fanfare,
0.0,64504,0.0,My Best Friend's Girl,
0.0,61320,0.0,Fimfárum Jana Wericha,
0.0,61313,0.0,Fimfarum 2,
0.0,69120,0.0,Flower in the Pocket,
0.0,72654,0.0,Parents,
0.0,74955,0.0,Screaming Masterpiece,
0.0,78563,0.0,The Giants,
0.0,33130,0.0,Gewoon Hans,
0.0,57954,0.0,Gizmo!,
0.0,84026,0.0,The Gleaners and I: Two Years Later,
0.0,122356,0.0,Goshogaoka,
0.0,148853,0.0,Legacy,
0.0,73503,0.0,Last Stop,
0.0,206157,0.0,Into the Badlands,
2800000.0,16159,0.0,Sundown: The Vampire in Retreat,
0.0,27496,0.0,Nightmare in Wax,
0.0,185495,0.0,Terror in the Wax Museum,
0.0,123897,0.0,Cave In!,
0.0,70748,0.0,Uma Onda no Ar,
0.0,214355,4900000.0,Cine Holliúdy,
0.0,186738,0.0,The Red Light Bandit,
0.0,68173,0.0,Jungle Freaks,
0.0,37993,0.0,Angels of the Sun,
0.0,116146,0.0,"Iracema, Uma Transa Amazônica",
0.0,44589,0.0,The Clan - Tale of the Frogs,
0.0,278778,0.0,Dancing Ninja,
3500000.0,352720,0.0,My Good Hans,
0.0,316111,0.0,Riuscirà l'avvocato Franco Benenato a sconfiggere il suo acerrimo nemico il pretore Ciccio De Ingras?,
0.0,260163,0.0,Apocalyptic,
0.0,286367,0.0,Classroom 6,
0.0,178687,0.0,616: Paranormal Incident,
0.0,52416,0.0,4 Horror Tales - Roommates,
0.0,51205,0.0,Joy of Learning,
0.0,280045,0.0,El gafe,
0.0,205943,0.0,Severed Footage,
0.0,169865,0.0,The Frankenstein Theory,
0.0,216068,0.0,The Big Broadcast of 1937,
7000.0,308269,0.0,"Gore, Quebec",
250000.0,74727,0.0,Long Pigs,
0.0,38440,0.0,Gangster,
0.0,316840,0.0,Bhoot Unkle,
0.0,236007,0.0,Naksha,
0.0,20182,0.0,Alien Abduction: Incident in Lake County,
0.0,46432,0.0,Woh Lamhe,
0.0,347807,0.0,Fight Club: Members Only,
0.0,59362,0.0,Pyaar Ke Side Effects,
0.0,20494,204.0,Malamaal Weekly,
0.0,20145,0.0,36 China Town,
0.0,20092,0.0,Corporate,
0.0,253578,0.0,"Tom, Dick And Harry",
0.0,92193,0.0,Shiva,
0.0,226092,0.0,Jaane Hoga Kya,
0.0,28389,0.0,Death Spa,
0.0,72661,0.0,Ikingut,
0.0,41078,0.0,Johnny Corncob,
0.0,73129,0.0,Johanna,
0.0,61552,0.0,Julietta,
0.0,103539,0.0,Kelin,
0.0,17582,0.0,Khamsa,Welcome Collection
0.0,159245,0.0,Komsomol,
0.0,279598,0.0,The Cat Who Walked by Herself,
0.0,42346,0.0,The Last Days of Emma Blank,
0.0,47723,0.0,In the Presence of a Clown,
0.0,21751,1589109.0,Spoon,
0.0,104172,0.0,Die letzte Rache,
0.0,318851,0.0,Confessions of Loving Couples,
0.0,118727,0.0,The Life & Adventures of Santa Claus,
0.0,150578,0.0,Light Keeps Me Company,
0.0,291122,0.0,Long Gone,
0.0,319179,0.0,Man van staal,
0.0,121754,0.0,Misa mi,
0.0,162458,0.0,Mods,
0.0,242289,0.0,Hollow City,
0.0,49782,0.0,Night Games,
0.0,150223,0.0,The Wishing Tree,
0.0,241593,0.0,The Nun,
0.0,11946,0.0,New Mischief by Emil,
0.0,260182,0.0,Ochtendzwemmers,Golmaal Collection
0.0,96419,0.0,Oriana,
0.0,82342,0.0,Paradise girls,
0.0,78282,0.0,Paul dans sa vie,
0.0,268669,0.0,Victory in the Ukraine and the Expulsion of the Germans from the Boundaries of the Ukrainian Soviet Earth,
0.0,28527,0.0,The Polish Bride,
0.0,347317,0.0,Princess,
0.0,41228,0.0,The Proud Princess,
0.0,16010,0.0,Life Hits,
0.0,106669,0.0,Never Travel on a One Way Ticket,
0.0,85087,0.0,Dreams of Dust,
0.0,238436,0.0,The Robber Symphony,
0.0,90034,0.0,The Tale of the Fox,
0.0,192480,0.0,Schoffies,
0.0,172973,0.0,Beware of My Love,
0.0,90319,0.0,The Tale of Tsar Saltan,
0.0,72214,0.0,The Snow Queen,
0.0,263112,0.0,Current,
0.0,114931,0.0,Sonja,
0.0,49908,0.0,Pleasant Days,
0.0,107019,0.0,The Strange Vengeance of Rosalie,
0.0,329216,0.0,The Foot Shooting Party,
0.0,80324,0.0,Innocent Sorcerers,
0.0,365375,0.0,Sunny in the Dark,
0.0,337104,0.0,Chronic,
0.0,30345,0.0,The Black Castle,
0.0,47149,0.0,Highway Dragnet,
0.0,49498,0.0,The Crooked Web,
85.0,89242,0.0,East of Sudan,
0.0,190410,0.0,Maledimiele,
0.0,200016,0.0,Tamas and Juli,
0.0,47011,0.0,Voyage in Time,
0.0,93440,0.0,Hush!,
0.0,97707,0.0,Gesualdo: Death for Five Voices,
0.0,100250,0.0,Tussenland,
0.0,342686,0.0,Killed by Lightning,
0.0,125727,0.0,Uttara,
0.0,99495,0.0,Summer of Goliath,
0.0,270024,0.0,I Know I'll See Your Face Again,
0.0,100017,0.0,Hounded,
0.0,36296,0.0,"Work Hard, Play Hard",
0.0,252476,0.0,Harvest Time,
0.0,117565,0.0,Water and Power,
0.0,141757,0.0,The Phantom,
0.0,273890,0.0,Twelve Chairs,
0.0,70967,0.0,Last Known Address,
0.0,105033,0.0,The Sewers of Paradise,
0.0,161535,0.0,Doraemon:貓狗時空傳,
0.0,71630,0.0,Le Ruffian,
0.0,145909,0.0,Promise,
0.0,384262,0.0,Diving Into the Unknown,
0.0,130802,0.0,A Night In the Woods,
0.0,90616,0.0,Future War,
0.0,89921,0.0,White Fire,
0.0,369362,0.0,"Chau, Beyond the Lines",
0.0,366736,0.0,Friend,
0.0,351981,0.0,Bear Story,
143149.0,341007,645135.0,3 Braves,
0.0,241927,0.0,Hellions,
0.0,77958,0.0,My Tomorrow,
0.0,20294,36500000.0,Welcome,
0.0,36204,0.0,No Smoking,
0.0,20454,0.0,Dil Dosti Etc,
0.0,46383,0.0,Dus Kahaniyaan,
0.0,59904,0.0,The Train: Some Lines Shoulder Never Be Crossed...,
6000000.0,22448,0.0,Awarapan,
4.0,159434,0.0,"Good Boy, Bad Boy",
0.0,15411,0.0,Bheja Fry,
0.0,46409,0.0,MP3: Mera Pehla Pehla Pyaar,
0.0,19418,0.0,Dhol,
0.0,66537,0.0,The Disenchanted,
2300000.0,14467,11100000.0,Jaane Tu... Ya Jaane Na,
2400000.0,15864,9600000.0,Bachna Ae Haseeno,
5000000.0,19624,0.0,Fashion,
10000000.0,14071,20000000.0,Dostana,
0.0,20832,8000000.0,Krazzy 4,
0.0,15974,0.0,Bhoothnath,
0.0,23848,0.0,Halla Bol,
0.0,16383,0.0,Maharathi,
0.0,14546,0.0,Golmaal Returns,
0.0,25510,0.0,Jannat,
0.0,372985,0.0,Boris Without Beatrice,
0.0,379388,0.0,Las Plantas,
0.0,383255,0.0,Depth Two,
0.0,378505,0.0,Hotel Dallas,
0.0,14193,0.0,Tashan,
0.0,330381,0.0,Lily Lane,
750000.0,15979,2760000.0,Phoonk,
0.0,15464,0.0,EMI: Liya Hai To Chukana Padega,
0.0,55376,0.0,Karzzzz,
0.0,21822,0.0,Y.M.I. - Yeh Mera India,
0.0,36919,0.0,"Waiter, Scarper!",
0.0,342163,0.0,Sin hijos,
0.0,106414,0.0,We Were Once a Fairytale,
0.0,371462,0.0,Mammal,
0.0,75282,0.0,Scenes from the Suburbs,
0.0,123979,0.0,To Die By Your Side,
0.0,126563,0.0,The American Dreamer,
0.0,2890,0.0,"André Hazes, Zij Gelooft in Mij",
0.0,199283,0.0,Babushka,
0.0,333164,0.0,Beperkt houdbaar,
0.0,149326,0.0,Ape and Super-Ape,
0.0,73775,0.0,The Quiet Love,
0.0,65216,0.0,Bloody Cartoons,
0.0,65280,0.0,Body Language,
0.0,148411,0.0,Chermeni,
0.0,6417,0.0,Dallas Pashamende,
0.0,43925,0.0,O Diabo a Quatro,
0.0,8444,0.0,Domésticas,
0.0,65771,0.0,Boy,
0.0,13798,0.0,Thunderclump,
0.0,129518,0.0,Island Guests,
0.0,95240,0.0,"My God, My God, Why Hast Thou Forsaken Me?",
0.0,88395,0.0,Violent Summer,
0.0,69016,0.0,Eve's Christmas,Golmaal Collection
0.0,38668,0.0,The Eternal Jew,
0.0,83299,0.0,Female,Rakht Charitra
0.0,44517,0.0,Loco Fever,
0.0,61699,0.0,Flipping Out - Israel's Drug Generation,
0.0,182768,0.0,Leda - The Fantastic Adventure of Yohko,
0.0,96497,0.0,De Gulle Minnaar,
0.0,10129,0.0,Herbstmilch,
0.0,76350,0.0,A Man and a Woman: 20 Years Later,
0.0,40522,0.0,I’m Glad My Mother Is Alive,
0.0,52538,0.0,Mariages !,
0.0,353533,0.0,Srimanthudu,
0.0,80276,0.0,Dookudu,
0.0,83889,0.0,Businessman,
0.0,23381,0.0,Pokiri,
0.0,56986,0.0,Khaleja,
0.0,37172,0.0,Athadu,
0.0,94965,0.0,Okkadu,
0.0,85813,0.0,Murari,1920 Collection
0.0,48315,0.0,Time Runner,
0.0,73578,0.0,Jalsa,
0.0,224061,0.0,Atharintiki Daaredi,
7000000.0,111836,16000000.0,Gabbar Singh,
0.0,262227,0.0,Race Gurram,
0.0,138667,0.0,Cameraman Ganga Tho Rambabu,
6.0,80539,0.0,Panjaa,
0.0,125835,0.0,Julayi,
5990000.0,148265,19450000.0,Eega,
0.0,79210,0.0,Chatrapathi,
0.0,40909,0.0,Vikramarkudu,
0.0,80805,0.0,Simhadri,
0.0,349135,0.0,Roboshark,
0.0,67988,0.0,Curse of the Wolf,
0.0,227871,0.0,Skull Forest,
12000.0,28188,0.0,Swamp Zombies!!!,
0.0,196907,0.0,L'ange de goudron,
0.0,84904,0.0,"Italy: Love It, or Leave it",
0.0,104927,0.0,The Third Eye,
0.0,61025,0.0,The Dark Side Of Chocolate,
0.0,342672,0.0,4th Man Out,
3000000.0,19980,6600000.0,99,
0.0,85708,0.0,The Stoneman Murders,
0.0,18673,0.0,8 X 10 Tasveer,
0.0,187579,0.0,Kike Like Me,
0.0,16008,0.0,Room 205,
0.0,20891,0.0,Kingdom of Crooked Mirrors,
0.0,117790,0.0,Northern Light,
0.0,112346,0.0,Loverboy,
0.0,199879,0.0,Lucid,
0.0,96594,0.0,Een Maand Later,
0.0,52073,0.0,La maison,
0.0,308671,0.0,"Meine Frau, meine Freunde und ich",
0.0,97547,0.0,The Girl with the Red Hair,
0.0,189420,0.0,Mechanics of the Brain,
0.0,284620,0.0,Mémoire de glace,
3900000.0,76099,0.0,The Colonel,
0.0,209312,0.0,A Tale of a Naughty Girl,
0.0,238456,0.0,Een Monument voor een Gorilla,
7500000.0,24603,0.0,All The Best,
0.0,82409,0.0,Mutum,
0.0,20507,0.0,Agyaat,
0.0,82279,0.0,O princezně Jasněnce a létajícím ševci,
0.0,267035,0.0,Oh Jonathan – oh Jonathan!,
0.0,74661,0.0,The Indecent Woman,
0.0,138449,0.0,Ora o mai più,
0.0,50730,0.0,Winky's Horse,
2300000.0,67509,0.0,Lily Sometimes,Open Season Collection
0.0,78701,0.0,Kisna: The Warrior Poet,
0.0,274202,0.0,Perpetrators of the Crime,
0.0,8144,0.0,Dig Your Grave Friend... Sabata's Coming,
0.0,141010,0.0,And the Crows Will Dig Your Grave,
0.0,77257,0.0,Exorcismo,
0.0,276537,0.0,The Last Man on the Moon,
0.0,28812,0.0,The Killer Wore Gloves,
0.0,332721,0.0,Dad's Army,
0.0,4680,0.0,Two Men in Town,
0.0,77859,0.0,Ringing Bell,
0.0,256103,0.0,Night Flight,
9370000.0,44425,0.0,Dabangg,
7500000.0,44565,10000000.0,Khatta Meetha,
10000000.0,44978,0.0,Golmaal 3,
3750000.0,34144,5000000.0,"Dear Guest, When Will You Leave?",
390000.0,49028,0.0,Rakht Charitra,
0.0,115905,0.0,Kaalo,
0.0,354388,0.0,No Home Movie,
0.0,112947,0.0,984: Prisoner of the Future,
2500000.0,88377,0.0,Robo Vampire,
0.0,79836,0.0,Il giorno in più,
0.0,61540,0.0,The Girl in the Yellow Pajamas,
0.0,73835,0.0,Il Paramedico,
100000.0,81521,0.0,Bloodlock,
0.0,61203,0.0,Shor in the City,
0.0,56901,0.0,Yeh Saali Zindagi,
0.0,53569,0.0,No One Killed Jessica,
130.0,73582,8.0,Bodyguard,
13100000.0,61400,4100000.0,Thank You,
0.0,71481,0.0,404: Error Not Found,
70000.0,215726,0.0,Shuttlecock Boys,
0.0,158519,0.0,1920: Evil Returns,
0.0,84240,0.0,Ghost,
0.0,267522,0.0,Chhodo Kal Ki Baatein,
0.0,78377,0.0,Idiot in Paris,
0.0,141679,0.0,Spike Island,
0.0,259460,0.0,Behavior,
0.0,384894,0.0,Conspiracy Encounters,
0.0,362243,0.0,Family Film,
0.0,287322,0.0,Blackbird,The Little Polar Bear Collection
0.0,96552,0.0,Pretpark Nederland,
0.0,105833,0.0,Farewell to the Summer Light,
0.0,347184,0.0,Sharunas Bartas: An Army of One,
0.0,250919,0.0,Der Struwwelpeter,
0.0,31319,0.0,The Embryo Hunts in Secret,
0.0,60616,0.0,The Rashevski Tango,
0.0,123707,0.0,Next Stop Paradise,
0.0,227481,0.0,Trench of Hope,
0.0,105572,0.0,Three Seats for the 26th,
0.0,354023,0.0,Trying to Kiss the Moon,
0.0,308823,0.0,Uitgesloten,
1000000.0,135362,0.0,The chosen,
0.0,18508,0.0,Uno,
0.0,20934,0.0,Barbara the Fair with the Silken Hair,
0.0,89722,0.0,Visions of Suffering,
0.0,19759,0.0,The Fabulous World of Jules Verne,
0.0,185354,0.0,The War of the Worlds: Next Century,
0.0,64190,0.0,The Wooden Camera,
0.0,41039,0.0,The World's Greatest Sinner,
0.0,64935,0.0,A Private Affair,
0.0,2764,0.0,All Stars,
0.0,286512,0.0,Les amants du bagne,
0.0,17302,0.0,The Art of Football from A to Z,
0.0,326305,0.0,Aung San Suu Kyi - Lady of No Fear,
0.0,57983,0.0,The Jester's Tale,
0.0,48489,0.0,The Sin,
0.0,78539,0.0,All About Love,
0.0,296225,0.0,Drei weiße Birken,
0.0,369366,0.0,Last Day of Freedom,
0.0,64649,0.0,The Watcher in the Attic,
0.0,75179,0.0,Escort,
0.0,72615,0.0,Exposed,
0.0,71496,0.0,Le festin de la mante,
0.0,53472,0.0,De Flat,
0.0,3048,0.0,The Great Global Warming Swindle,
0.0,78072,0.0,Nails,
0.0,201214,0.0,Hammer & Tickle,
0.0,45064,0.0,Hata Göteborg,
0.0,180555,0.0,Critique of Separation,
0.0,382517,0.0,Open Season: Scared Silly,
0.0,332880,0.0,Les oiseaux de passage,
0.0,376515,0.0,Becoming Mike Nichols,
0.0,380694,0.0,Homegrown: The Counter-Terror Dilemma,
0.0,370870,0.0,Aligarh,
0.0,369364,0.0,A Girl in the River: The Price of Forgiveness,
0.0,50861,0.0,Berth Marks,
0.0,238529,0.0,Triangle: Remembering the Fire,
0.0,16123,0.0,100 Million BC,
0.0,197788,0.0,Behave Yourself!,
0.0,14814,0.0,Chemical Wedding,
0.0,108582,0.0,Go Man Go,
0.0,37311,0.0,Band of Angels,
0.0,193177,0.0,The Lost Man,
0.0,321377,0.0,Plan 9,Thumbs! Collection
0.0,288286,0.0,The History of Eternity,Thumbs! Collection
0.0,16803,0.0,Kiss Of Life,
0.0,347465,0.0,Κλέφτες,
